NUMBER,OP,TYPE,NAME,VOLT,PHASE,MUST,UF,SS,CYCLE,SOURCE
  393,L, ,SGOTA2-MG000,1022,-17.,     , 10, 2,2023,ONS
  394,L, ,VALADA-MG230,1013,-30.,     , 10, 2,2023,ONS
  395,L, ,SGOTA1-MG013,1017,-17.,     , 10, 2,2023,ONS
  396,L, ,VGRAND-MG345,1019,-9.3,     , 10, 2,2023,ONS
  397,L, ,SGOTA2-MG013,1022,-17.,     , 10, 2,2023,ONS
  398,L, ,VPALMA-MG345,1017,-12.,     , 10, 2,2023,ONS
  399,L, ,VPALM-PCH138,1008,-13.,  3.8, 10, 2,2023,ONS
  400,L,1,H.BORDUHE000, 960,-52.,  19., 20, 2,2023,ONS
  401,L,1,HBORD-UHE000, 979,-52.,  15., 20, 2,2023,ONS
  402,L,1,ARARQ2SIN000,1070,-12.,   0., 20, 2,2023,ONS
  403,L,1,PIR88-UTE000, 982,-42.,   0., 20, 2,2023,ONS
  404,L,1,PIR230UTE000, 996,-37.,   0., 20, 2,2023,ONS
  405,L,1,NPIRA1UTE000,1021,-37.,   0., 20, 2,2023,ONS
  406,L,1,NPIRA2UTE000,1007,-42.,   0., 20, 2,2023,ONS
  407,L,1,HBORD2UHE000, 955,-55.,   0., 20, 2,2023,ONS
  409,L,1,GETUL-UFV138,1037,-21.,   0., 20, 2,2023,ONS
  410,L, ,E.SOUZ-SP230,1018,-37.,     , 20, 2,2023,ONS
  411,L, ,ESOUZA-SP088,1013,-40.,     , 20, 2,2023,ONS
  412,L, ,TOYOT--SP230,1026,-38.,     , 20, 2,2023,ONS
  413,L, ,REPLAN-SP440,1031,-28.,     , 20, 2,2023,ONS
  414,L, ,OESTE--SP440,1034,-34.,     , 20, 2,2023,ONS
  415,L, ,OESTE--SP088,1001,-39.,     , 20, 2,2023,ONS
  416,L, ,M.NOBR-SP230, 994,-38.,     , 20, 2,2023,ONS
  417,L, ,M.NOBR-SP138,1008,-39.,     , 20, 2,2023,ONS
  418,L, ,M.NOBR-SP088,1006,-42.,     , 20, 2,2023,ONS
  420,L, ,D.RANG-SP345,1004,-34.,     , 20, 2,2023,ONS
  421,L, ,PIRITU-SP230,1017,-38.,     , 20, 2,2023,ONS
  422,L, ,PIRITU-SP088,1020,-41.,     , 20, 2,2023,ONS
  423,L, ,ROSANA-SP230,1003,-8.8,     , 20, 2,2023,ONS
  424,L, ,ROSA1D-SP138,1005,-5.9,     , 20, 2,2023,ONS
  425,L, ,TRCEN1-SP230,1023,-38.,     , 20, 2,2023,ONS
  426,L, ,TRCEN2-SP230,1023,-38.,     , 20, 2,2023,ONS
  427,L, ,CENTRO-SP230,1025,-38.,     , 20, 2,2023,ONS
  428,L, ,CENTRO-SP088,1006,-41.,     , 20, 2,2023,ONS
  429,L, ,CENTRO-SP020,1010,-41.,     , 20, 2,2023,ONS
  430,L, ,ROSA2D-SP138,1005,-5.9,     , 20, 2,2023,ONS
  431,L, ,ANHANG-SP230,1021,-37.,     , 20, 2,2023,ONS
  432,L, ,D.RANG-SP138,1006,-36.,     , 20, 2,2023,ONS
  435,L, ,NORTE--SP345,1023,-35.,     , 20, 2,2023,ONS
  436,L, ,NORTE2-SP088,1004,-40.,     , 20, 2,2023,ONS
  437,L, ,NORTE1-SP088,1001,-41.,     , 20, 2,2023,ONS
  438,L, ,M.REAL-SP345,1023,-35.,     , 20, 2,2023,ONS
  439,L, ,ANHANG-SP345,1020,-36.,     , 20, 2,2023,ONS
  440,L, ,M.REAL-SP020,1004,-40.,     , 20, 2,2023,ONS
  441,L, ,MREALE-SP088,1002,-41.,     , 20, 2,2023,ONS
  442,L, ,NORDES-SP345,1019,-35.,     , 20, 2,2023,ONS
  443,L, ,NORDES-SP088,1004,-42.,     , 20, 2,2023,ONS
  444,L, ,ANHANG-SP088,1000,-43.,     , 20, 2,2023,ONS
  445,L, ,ITAPET-SP088,1006,-37.,     , 20, 2,2023,ONS
  446,L, ,MOG-EP-SP230,1016,-34.,     , 20, 2,2023,ONS
  447,L, ,MOG-EP-SP088,1012,-36.,     , 20, 2,2023,ONS
  448,L, ,ITAPET-SP230,1016,-34.,     , 20, 2,2023,ONS
  449,L, ,ITAPET-SP345,1024,-33.,     , 20, 2,2023,ONS
  451,L, ,AVI-1Y-SP230,1016,-34.,     , 20, 2,2023,ONS
  452,L, ,AGUAZUL--138,1011,-36.,     , 20, 2,2023,ONS
  453,L, ,AGUAZUL--440,1040,-33.,     , 20, 2,2023,ONS
  454,L, ,S.JOSE-SP230, 999,-34.,     , 20, 2,2023,ONS
  455,L, ,S.JOSE-SP088,1021,-39.,     , 20, 2,2023,ONS
  458,L, ,APAREC-SP230,1015,-28.,     , 20, 2,2023,ONS
  459,L, ,APAREC-SP088,1013,-31.,     , 20, 2,2023,ONS
  460,L, ,R.VER-BIO138,1003,-17.,     , 20, 2,2023,ONS
  461,L, ,S.CABE-SP230,1016,-28.,     , 20, 2,2023,ONS
  462,L, ,S.CAB1-SP088,1005,-30.,     , 20, 2,2023,ONS
  464,L, ,LESTE--SP345,1014,-34.,     , 20, 2,2023,ONS
  465,L, ,LESTE--SP088,1001,-43.,     , 20, 2,2023,ONS
  466,L, ,RAMON--SP345,1013,-34.,     , 20, 2,2023,ONS
  467,L, ,RAMORF-SP088,1001,-42.,     , 20, 2,2023,ONS
  471,L, ,BAIXAD-SP345,1018,-34.,     , 20, 2,2023,ONS
  472,L, ,BAIXAD-SP230,1018,-36.,     , 20, 2,2023,ONS
  473,L, ,BAIXAD-SP088,1033,-42.,     , 20, 2,2023,ONS
  474,L, ,SUL----SP345,1009,-37.,     , 20, 2,2023,ONS
  475,L, ,SUL-1--SP088,1002,-43.,     , 20, 2,2023,ONS
  476,L, ,SUL-2--SP088,1002,-43.,     , 20, 2,2023,ONS
  477,L, ,CARBOC-SP230,1018,-36.,     , 20, 2,2023,ONS
  478,L, ,BAGUAC-SP440,1035,-14.,     , 20, 2,2023,ONS
  479,L, ,BAGUAC-SP138,1005,-15.,     , 20, 2,2023,ONS
  480,L, ,H.BORD-SP230,1021,-36.,     , 20, 2,2023,ONS
  481,L, ,HBONOR-SP088,1020,-43.,     , 20, 2,2023,ONS
  482,L, ,HBOSUL-SP088,1020,-43.,     , 20, 2,2023,ONS
  483,L, ,PE-RBO-SP088, 989,-44.,     , 20, 2,2023,ONS
  484,L, ,PIRATI-SP230,1021,-37.,     , 20, 2,2023,ONS
  485,L, ,PIRATI-SP088,1007,-42.,     , 20, 2,2023,ONS
  486,L, ,PIRA2--SP088,1001,-41.,     , 20, 2,2023,ONS
  487,L, ,PIRAT2-SP345,1025,-36.,     , 20, 2,2023,ONS
  488,L, ,INTERL-SP345,1026,-36.,     , 20, 2,2023,ONS
  489,L, ,INTERL-SP230,1021,-37.,     , 20, 2,2023,ONS
  490,L, ,INTER2-SP230,1021,-37.,     , 20, 2,2023,ONS
  491,L, ,XAVANT-SP345,1025,-36.,     , 20, 2,2023,ONS
  492,L, ,BANDEI-SP345,1025,-36.,     , 20, 2,2023,ONS
  493,L, ,BANDEI-SP088,1002,-45.,     , 20, 2,2023,ONS
  494,L, ,BANDEI-SP034,1020,-42.,     , 20, 2,2023,ONS
  495,L, ,M.FORN-SP345,1021,-36.,     , 20, 2,2023,ONS
  496,L, ,M.FORN-SP088,1004,-44.,     , 20, 2,2023,ONS
  497,L, ,CERRAD-SP138, 995,-21.,     , 20, 2,2023,ONS
  498,L, ,DAMATA-SP138,1007,-15.,     , 20, 2,2023,ONS
  499,L, ,F.DIASCER013,1036,-22.,     , 20, 2,2023,ONS
  500,L,1,A.VERMUHE006,1008,-.33, 670., 20, 2,2023,ONS
  501,L,1,I.SOLTUHE017, 984,  0.,2067., 20, 2,2023,ONS
  502,L,1,JUPI--UHE011, 987,-3.3, 638., 20, 2,2023,ONS
  503,L,1,JUPIA-UHE002, 980,-2.1, 106., 20, 2,2023,ONS
  505,L,1,ROSAN2UHE002, 983,-14.,  85., 20, 2,2023,ONS
  506,L,1,JURUMIUHE002, 976,-25.,  48., 20, 2,2023,ONS
  507,L,1,CAPIVAUHE004, 986,-5.3, 297., 20, 2,2023,ONS
  508,L,1,CANOA1UHE003, 981,-17.,  39., 20, 2,2023,ONS
  509,L,1,CANOA2UHE003, 986,-19.,  35., 20, 2,2023,ONS
  510,L,1,PPRIMAUHE013, 979,-1.7, 739., 20, 2,2023,ONS
  511,L,1,ROSAN1UHE002, 983,-14.,  85., 20, 2,2023,ONS
  512,L,1,S.GRD-UHE004, 982,-23.,  35., 20, 2,2023,ONS
  513,L,1,TAQUARUHE005, 997, -6., 252., 20, 2,2023,ONS
  514,L,1,CHAVANUHE004, 977,-22., 199., 20, 2,2023,ONS
  515,L,1,BARIRIUHE002,1004,-23.,  44., 20, 2,2023,ONS
  516,L,1,BBONITUHE004,1006,-27.,  67., 20, 2,2023,ONS
  517,L,1,IBITINUHE003, 999,-21.,  63., 20, 2,2023,ONS
  518,L,1,N.AVANUHE003, 973,-10., 159., 20, 2,2023,ONS
  519,L,1,PROMISUHE003, 988,-15., 127., 20, 2,2023,ONS
  520,L,1,3IRMAOUHE005,1001,-2.6, 387., 20, 2,2023,ONS
  521,L,1,CACONDUHE002,1000,-24.,  38., 20, 2,2023,ONS
  522,L,1,ECUNHAUHE004,1011,-25.,  52., 20, 2,2023,ONS
  523,L,1,LIMOEIUHE002,1003,-26.,  15., 20, 2,2023,ONS
  524,L,1,BARIR2UHE001, 998,-25.,  22., 20, 2,2023,ONS
  525,L,1,JAGUA-UHE002,1008,-37.,  12., 20, 2,2023,ONS
  526,L,1,PARAIBUHE002,1000,-33.,  41., 20, 2,2023,ONS
  527,L, ,SALTO--SP440,1036,-33.,     , 20, 1,2023,ONS
  528,L, ,SALTO--SP088,1029,-36.,     , 20, 1,2023,ONS
  530,L, ,M.ROND-SP440,1031,-9.3,     , 20, 1,2023,ONS
  531,L,1,I.SOLTSIN000, 975,-6.5,   0., 20, 1,2023,ONS
  532,L,1,EMBU--SIN001,1019,-35.,   0., 20, 1,2023,ONS
  533,L,1,SANGELSIN001,1014,-33.,   0., 20, 1,2023,ONS
  534,L, ,ROS-2--SP138,1005,-20.,     , 20, 1,2023,ONS
  535,L, ,AVERME-SP500,1061,-4.1,     , 20, 1,2023,ONS
  536,L, ,AVERME-SP440,1029,-5.4,     , 20, 1,2023,ONS
  537,L, ,AVERME-SP138,1020,-11.,     , 20, 1,2023,ONS
  538,L,2,ISOLTE-SP440,1016,-6.5,     , 20, 1,2023,ONS
  539,L, ,JUPIA--SP440,1029,-9.1,     , 20, 1,2023,ONS
  540,L, ,GETULI-SP440,1030,-19.,     , 20, 1,2023,ONS
  541,L, ,JUPIA--SP138,1002,-8.4,     , 20, 1,2023,ONS
  542,L, ,3IRMAO-SP440,1021,-7.4,     , 20, 1,2023,ONS
  543,L, ,3IRMAO-SP138,1004,-9.2,     , 20, 1,2023,ONS
  544,L, ,PPRIMA-SP440,1027,-8.4,     , 20, 1,2023,ONS
  545,L, ,NPPRIM-MS230,1002,-9.5,     ,  9, 2,2023,ONS
  546,L, ,ROSANA-SP138,1005,-20.,     , 20, 2,2023,ONS
  547,L, ,TAQUAR-SP440,1042,-11.,     , 20, 2,2023,ONS
  548,L, ,TAQURA-SP138,1008,-14.,     , 20, 2,2023,ONS
  549,L, ,CAPIVA-SP440,1036,-12.,     , 20, 2,2023,ONS
  550,L, ,CAPIVI-SP138,1012,-15.,     , 20, 2,2023,ONS
  551,L, ,ASSIS2-SP230,1005,-20.,     , 20, 2,2023,ONS
  552,L, ,ASSIS--SP440,1036,-16.,     , 20, 2,2023,ONS
  554,L, ,ASSIS--SP088,1002,-22.,     , 20, 2,2023,ONS
  555,L, ,CANOA1-SP088,1018,-21.,     , 20, 2,2023,ONS
  556,L, ,ASSIS--SP525,1027,-15.,     , 20, 2,2023,ONS
  557,L, ,CANOA2-SP088,1027,-23.,     , 20, 2,2023,ONS
  559,L, ,ARARAQ-SP440,1031,-18.,     , 20, 2,2023,ONS
  560,L, ,ARARAQ-SP138,1025,-22.,     , 20, 2,2023,ONS
  561,L, ,BAURU--SP440,1031,-22.,     , 20, 2,2023,ONS
  562,L, ,BAURU--SP138,1035,-25.,     , 20, 2,2023,ONS
  563,L, ,RIBPRE-SP440,1020,-18.,     , 20, 2,2023,ONS
  564,L, ,RIBPRE-SP138,1048,-22.,     , 20, 2,2023,ONS
  565,L, ,MMIRI3-SP440,1035,-28.,     , 20, 2,2023,ONS
  566,L, ,MMRIM3-SP138,1016,-32.,     , 20, 2,2023,ONS
  567,L, ,SBARBA-SP440,1019,-28.,     , 20, 2,2023,ONS
  568,L, ,SBARBA-SP138,1009,-32.,     , 20, 2,2023,ONS
  570,L, ,SUMARE-SP440,1024,-29.,     , 20, 2,2023,ONS
  571,L, ,SUMARE-SP138,1016,-32.,     , 20, 2,2023,ONS
  572,L, ,MIRASS-SP440,1024,-14.,     , 20, 2,2023,ONS
  573,L, ,PIRACI-SP440,1023,-27.,     , 20, 2,2023,ONS
  574,L, ,B.JARD-SP440,1033,-31.,     , 20, 2,2023,ONS
  575,L, ,B.JARD-SP138,1001,-35.,     , 20, 2,2023,ONS
  576,L, ,B.JARD-SP088, 997,-34.,     , 20, 2,2023,ONS
  577,L, ,PIRACI-SP138,1005,-29.,     , 20, 2,2023,ONS
  578,L, ,JPTR1Y-SP138,1002,-8.4,     , 20, 2,2023,ONS
  579,L, ,JPTR2Y-SP138,1002,-8.4,     , 20, 2,2023,ONS
  580,L, ,ASSIS--SP500,1077,-15.,     , 20, 2,2023,ONS
  581,L, ,EMBUGU-SP440,1037,-35.,     , 20, 2,2023,ONS
  582,L, ,EMBUGU-SP345,1022,-35.,     , 20, 2,2023,ONS
  583,L, ,EMBUG--SP138,1012,-39.,     , 20, 2,2023,ONS
  584,L, ,CABREU-SP440,1035,-33.,     , 20, 2,2023,ONS
  585,L, ,GERDAU-SP440,1034,-34.,     , 20, 2,2023,ONS
  586,L, ,JANDIR-SP440,1032,-35.,     , 20, 2,2023,ONS
  587,L, ,ARARA--SP138,1018,-30.,     , 20, 2,2023,ONS
  588,L, ,JANDI--SP088,1005,-40.,     , 20, 2,2023,ONS
  589,L, ,ARARAS-SP440,1020,-26.,     , 20, 2,2023,ONS
  590,L, ,CABREU-SP230,1019,-34.,     , 20, 2,2023,ONS
  591,L, ,CABREU-SP138,1015,-36.,     , 20, 2,2023,ONS
  593,L, ,S.ANGE-SP440,1041,-33.,     , 20, 2,2023,ONS
  594,L, ,S.ANGE-SP345,1020,-33.,     , 20, 2,2023,ONS
  595,L, ,S.ANGE-SP138,1014,-36.,     , 20, 2,2023,ONS
  596,L, ,MIRAS2-SP138,1017,-19.,     , 20, 2,2023,ONS
  597,L, ,BAURU-CER440,1020,-22.,     , 20, 2,2023,ONS
  598,L, ,TAUBAT-SP500,1071,-26.,     , 20, 2,2023,ONS
  599,L, ,TAUBAT-SP440,1029,-27.,     , 20, 2,2023,ONS
  600,L, ,TAUBAT-SP230,1011,-29.,     , 20, 2,2023,ONS
  601,L, ,TAUBAT-SP138,1006,-31.,     , 20, 2,2023,ONS
  602,L, ,GUARAN-SP138,1003,-19.,     , 20, 2,2023,ONS
  603,L, ,CBA-2--SP440,1034,-35.,     , 20, 2,2023,ONS
  605,L, ,MO-GUA-SP138,1005,-16.,     , 20, 2,2023,ONS
  607,L, ,CBA----SP230,1000,-36.,     , 20, 2,2023,ONS
  608,L, ,CBA----SP440,1034,-35.,     , 20, 2,2023,ONS
  609,L, ,F.DIAS---500,1052,-22.,     , 20, 2,2023,ONS
  610,L, ,F.DIAS---440,1034,-25.,     , 20, 2,2023,ONS
  612,L, ,SALTGR-SP230,1008,-26.,     , 20, 2,2023,ONS
  613,L, ,SALTGR-SP088,1022,-26.,     , 20, 2,2023,ONS
  614,L,1,PIRAJUUHE002, 990,-26.,  39., 20, 2,2023,ONS
  615,L, ,CHAVAN-SP230,1013,-29.,     , 20, 2,2023,ONS
  616,L, ,CHAVAN-SP088,1039,-31.,     , 20, 2,2023,ONS
  618,L, ,JURUMI-SP230,1016,-33.,     , 20, 2,2023,ONS
  620,L, ,JURUMI-SP138,1005,-36.,     , 20, 2,2023,ONS
  621,L, ,ITARA2-SP138,1001,-36.,     , 20, 2,2023,ONS
  622,L, ,ITAPEV-SP138, 997,-41.,     , 20, 2,2023,ONS
  623,L, ,CBONIT-SP230,1069,-42.,     , 20, 2,2023,ONS
  624,L, ,CBONIT-SP138,1018,-44.,     , 20, 2,2023,ONS
  625,L, ,BOTUCA-SP230,1027,-36.,     , 20, 2,2023,ONS
  626,L, ,BOTUCA-SP138,1016,-38.,     , 20, 2,2023,ONS
  627,L, ,ITARAR-RS230,1014,-31.,     , 18, 2,2023,ONS
  629,L, ,AVARE--SP230,1018,-35.,     , 20, 2,2023,ONS
  633,L, ,BARIRI-SP138,1004,-28.,     , 20, 2,2023,ONS
  634,L, ,BARI-A-SP138,1004,-28.,     , 20, 2,2023,ONS
  635,L, ,BBONIT-SP138, 993,-33.,     , 20, 2,2023,ONS
  636,L, ,BBONIT-SP069,1010,-34.,     , 20, 2,2023,ONS
  638,L, ,CATAN2-SP138, 983,-23.,     , 20, 2,2023,ONS
  639,L, ,DRACE1-SP138,1003,-18.,     , 20, 2,2023,ONS
  640,L, ,FLORID-SP138,1005,-15.,     , 20, 2,2023,ONS
  641,L, ,PIRAJU-SP230,1015,-31.,     , 20, 2,2023,ONS
  642,L, ,FLORID-SP069,1011,-17.,     , 20, 2,2023,ONS
  643,L, ,MIRANTE--138,1008,-17.,     , 20, 2,2023,ONS
  645,L, ,IBITIN-SP138, 993,-26.,     , 20, 2,2023,ONS
  647,L, ,ISOLTE-SP138, 999,-10.,     , 20, 2,2023,ONS
  648,L, ,PIO-1Y-SP138, 994,-13.,     , 20, 2,2023,ONS
  649,L, ,JALES--SP138, 991,-15.,     , 20, 2,2023,ONS
  652,L, ,NAVANH-SP138,1010,-15.,     , 20, 2,2023,ONS
  654,L, ,PENAPO-SP138,1011,-17.,     , 20, 2,2023,ONS
  655,L, ,PENAPO-SP069,1013,-18.,     , 20, 2,2023,ONS
  657,L, ,PPRI-A-SP138,1007,-20.,     , 20, 2,2023,ONS
  658,L, ,PPRI-B-SP138,1002,-21.,     , 20, 2,2023,ONS
  659,L, ,PPRUDE-SP138, 990,-18.,     , 20, 2,2023,ONS
  661,L, ,PROMIS-SP138,1017,-19.,     , 20, 2,2023,ONS
  663,L, ,PPRUDE-SP088,1008,-20.,     , 20, 2,2023,ONS
  665,L, ,SJRPRE-SP138,1006,-20.,     , 20, 2,2023,ONS
  666,L, ,PARAP2-SP088,1002,-23.,     , 20, 2,2023,ONS
  667,L, ,PARAP2-SP230,1002,-20.,     , 20, 2,2023,ONS
  668,L, ,ALTAPT-SP440,1050,-12.,     , 20, 2,2023,ONS
  669,L, ,TUP----SP138, 999,-19.,     , 20, 2,2023,ONS
  670,L, ,ALTAPT-SP138,1005,-14.,     , 20, 2,2023,ONS
  671,L, ,UBARAN-SP138,1005,-20.,     , 20, 2,2023,ONS
  672,L, ,UBARAN-SP069,1017,-22.,     , 20, 2,2023,ONS
  673,L, ,VALPAI-SP138,1008,-16.,     , 20, 2,2023,ONS
  674,L, ,VOTUP2-SP138, 999,-18.,     , 20, 2,2023,ONS
  681,L, ,BRAGAC-SP138,1002,-37.,     , 20, 2,2023,ONS
  682,L, ,JAG-2Y-SP138, 999,-35.,     , 20, 2,2023,ONS
  683,L, ,CACOND-SP138,1000,-29.,     , 20, 2,2023,ONS
  687,L, ,EUCUNH-SP138, 994,-30.,     , 20, 2,2023,ONS
  689,L, ,ITA-1Y-SP138, 994,-30.,     , 20, 2,2023,ONS
  692,L, ,LIME-1-SP138,1005,-32.,     , 20, 2,2023,ONS
  693,L, ,LIMOEI-SP138, 994,-30.,     , 20, 2,2023,ONS
  694,L, ,MAIRI--SP138, 998,-38.,     , 20, 2,2023,ONS
  695,L, ,MGUACU-SP138,1006,-33.,     , 20, 2,2023,ONS
  696,L, ,MMRI2--SP138,1005,-33.,     , 20, 2,2023,ONS
  697,L, ,ATIBA2-SP345,1023,-32.,     , 20, 2,2023,ONS
  698,L, ,ATIBA2-SP138,1019,-36.,     , 20, 2,2023,ONS
  699,L, ,PFERR--SP138, 989,-30.,     , 20, 2,2023,ONS
  701,L, ,RCLAR1-SP138,1005,-32.,     , 20, 2,2023,ONS
  703,L, ,SCARLO-SP138, 989,-30.,     , 20, 2,2023,ONS
  705,L, ,SJBVI2-SP138,1008,-30.,     , 20, 2,2023,ONS
  709,L, ,BERT2--SP138, 994,-40.,     , 20, 2,2023,ONS
  712,L, ,CARAG--SP138,1011,-40.,     , 20, 2,2023,ONS
  715,L, ,MAIRI2-SP088,1017,-39.,     , 20, 2,2023,ONS
  718,L, ,PARAI--SP138,1007,-37.,     , 20, 2,2023,ONS
  719,L, ,SJB2---SP138,1008,-30.,     , 20, 2,2023,ONS
  720,L, ,JAGUAR-SP088,1000,-41.,     , 20, 2,2023,ONS
  721,L, ,MAIRIP-SP088,1022,-40.,     , 20, 2,2023,ONS
  722,L, ,PERUIB-SP069,1008,-54.,     , 20, 2,2023,ONS
  725,L, ,R.PARD-SP138,1000,-39.,     , 20, 2,2023,ONS
  730,L, ,SSEBAS-SP138, 997,-41.,     , 20, 2,2023,ONS
  732,L, ,BAIXAD-SP138,1028,-39.,     , 20, 2,2023,ONS
  734,L, ,V.CARV-SP138, 997,-41.,     , 20, 2,2023,ONS
  741,L, ,ITAPE2-SP138, 989,-47.,     , 20, 2,2023,ONS
  742,L, ,ITAPE2-SP088,1011,-48.,     , 20, 2,2023,ONS
  744,L, ,MON-1Y-SP138, 990,-44.,     , 20, 2,2023,ONS
  746,L, ,PERUIB-SP138, 990,-47.,     , 20, 2,2023,ONS
  747,L, ,REGIST-SP138,1018,-50.,     , 20, 2,2023,ONS
  748,L, ,TIETE--SP138,1012,-42.,     , 20, 2,2023,ONS
  749,L, ,C.DOU1-GO230,1015,3.43,     ,  6, 2,2023,ONS
  750,L,1,C.DO11UHE002,1014,3.06,  16.,  6, 2,2023,ONS
  751,L,1,C.DO13UHE002, 990,13.7,  52.,  6, 2,2023,ONS
  752,L,1,C.DOU1UHE001, 990,10.9,  26.,  6, 2,2023,ONS
  753,L,1,C.D13NUHE003, 973,13.9, 121.,  6, 2,2023,ONS
  754,L,1,C.D13KUHE002, 974,8.45,  98.,  6, 2,2023,ONS
  755,L, ,C.DOUR-GO138,1027,.183,     ,  6, 2,2023,ONS
  756,L, ,C.DOU2-GO230,1015,3.44,     ,  6, 2,2023,ONS
  757,L, ,STAMAR-GO138,1001,2.69,     ,  6, 2,2023,ONS
  759,L, ,C.DOUR-GO069,1019,-1.7,     ,  6, 2,2023,ONS
  760,L, ,ANHANG-GO230,1013,-.67,     ,  6, 2,2023,ONS
  761,L, ,ANHANG-GO138,1023,-2.2,     ,  6, 2,2023,ONS
  762,L, ,ANHANG-GO069,1005,-2.1,     ,  6, 2,2023,ONS
  763,L, ,G.LEST-GO230,1006,-1.2,     ,  6, 2,2023,ONS
  764,L, ,AEROP1-GO138,1015, -4.,     ,  6, 2,2023,ONS
  766,L, ,XAVANT-GO230,1005,-1.1,     ,  6, 2,2023,ONS
  767,L, ,MEIAPO-GO138,1020,-3.3,     ,  6, 2,2023,ONS
  768,L, ,XAVANT-GO138,1020, -3.,     ,  6, 2,2023,ONS
  769,L, ,FERROV-GO138,1015,-3.9,     ,  6, 2,2023,ONS
  770,L, ,REAL---GO138,1021,-2.7,     ,  6, 2,2023,ONS
  772,L, ,ATLANT-GO138, 998,-4.8,     ,  6, 2,2023,ONS
  773,L, ,CAMPIN-GO138,1003,-4.7,     ,  6, 2,2023,ONS
  774,L, ,CAMP-C-GO013,1108,-5.9,     ,  6, 2,2023,ONS
  775,L, ,DAIA---GO138,1000,-5.3,     ,  6, 2,2023,ONS
  776,L, ,JUNDIA-GO138, 999,-5.1,     ,  6, 2,2023,ONS
  777,L, ,ANAPOL-GO138, 985,-5.5,     ,  6, 2,2023,ONS
  778,L, ,CORUMB-GO138, 962,-7.5,     ,  6, 2,2023,ONS
  779,L, ,INHUMA-GO138, 987,-6.1,     ,  6, 2,2023,ONS
  780,L, ,FIRMIN-GO138, 982,-.06,     ,  6, 2,2023,ONS
  781,L, ,IPORA-PCH138,1013,8.38,     ,  6, 2,2023,ONS
  782,L,1,QUIRI--GO138,1001,2.37,   0.,  6, 2,2023,ONS
  783,L, ,RVERDE-GO138, 988,4.86,     ,  6, 2,2023,ONS
  784,L, ,CATALA-GO138,1004,-1.4,     ,  6, 2,2023,ONS
  785,L,1,QUIRINUTE000,1006,2.04,   0.,  6, 2,2023,ONS
  786,L, ,GOIA---GO138,1002,-4.1,     ,  6, 2,2023,ONS
  787,L, ,NIQUEL-GO230,1020,9.86,     ,  6, 2,2023,ONS
  788,L, ,N.TOCA-GO230,1021,9.81,     ,  6, 2,2023,ONS
  789,L, ,CODEMI-GO230,1015,8.81,     ,  6, 2,2023,ONS
  790,L, ,PLANAL-GO230,1012,.453,     ,  6, 2,2023,ONS
  791,L, ,PQ.EMA-GO138, 990,4.14,     ,  6, 2,2023,ONS
  792,L, ,SAMA---GO138,1013,14.8,     ,  6, 2,2023,ONS
  793,L, ,PORANG-GO138, 966,10.2,     ,  6, 2,2023,ONS
  794,L, ,PLANAL-GO138,1006,3.58,     ,  6, 2,2023,ONS
  795,L, ,VOTORA-GO138,1019,.231,     ,  6, 2,2023,ONS
  796,L, ,ITIQUI-GO138,1007,2.76,     ,  6, 2,2023,ONS
  797,L, ,MARAJO-GO138, 986,3.17,     ,  6, 2,2023,ONS
  798,L, ,PACAEM-GO138, 996,2.34,     ,  6, 2,2023,ONS
  799,L, ,PACAEM-GO013,1061,-1.9,     ,  6, 2,2023,ONS
  800,L,1,GBMUNHUHE004, 966, -9.,1256., 13, 1,2023,ONS
  801,L,1,GBMUNHSIN000, 999,-15.,   0., 13, 1,2023,ONS
  802,L,1,ARAUCGUTE002, 993,-21., 314., 13, 1,2023,ONS
  803,L,1,ARAUCVUTE001, 999,-20., 168., 13, 1,2023,ONS
  804,L,1,GPSOUZUHE003, 956,-22., 117., 13, 1,2023,ONS
  805,L,1,GPSOUZSIN001, 963,-29.,   0., 13, 1,2023,ONS
  806,L,1,SCLARAUHE002, 972,-2.1,  92., 13, 1,2023,ONS
  807,L, ,SCLARA-PR138,1019,-7.2,     , 13, 1,2023,ONS
  808,L,1,GJRICHUHE004, 978,-.65, 930., 13, 1,2023,ONS
  809,L,1,GJRICHSIN000, 988,-8.1,   0., 13, 1,2023,ONS
  810,L,1,GNBRAGUHE004, 988,-5.1, 945., 13, 1,2023,ONS
  811,L,1,GNBRAGSIN000, 992,-13.,   0., 13, 1,2023,ONS
  812,L, ,SEPAC--PR138, 996,-21.,     , 13, 1,2023,ONS
  813,L, ,GRAZUL-PR230,1006,-27.,     , 13, 1,2023,ONS
  814,L, ,BATEIA-PR230,1008,-26.,     , 13, 1,2023,ONS
  815,L, ,CINDUS-PR230,1004,-28.,     , 13, 1,2023,ONS
  816,L, ,CCOMPR-PR230,1004,-27.,     , 13, 1,2023,ONS
  817,L, ,GPSOUZ-PR230,1004,-29.,     , 13, 1,2023,ONS
  818,L, ,DISJP--PR230,1004,-29.,     , 13, 1,2023,ONS
  819,L, ,PILARZ-PR230,1003,-28.,     , 13, 1,2023,ONS
  820,L, ,UBERAB-PR230,1005,-29.,     , 13, 1,2023,ONS
  821,L, ,UMBAR2-PR230,1007,-27.,     , 13, 1,2023,ONS
  823,L, ,AREIA--PR138, 982,-13.,     , 13, 1,2023,ONS
  824,L, ,GBMUNH-PR525,1023,-15.,     , 13, 1,2023,ONS
